#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,135 = 0.0,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #,#Progesterone #
PGNHA05V,PGNHA05V,PGNHA05V,PGNHA05V,PGNXA05VB,PGNXA05VB,PGNXA05VB,PGNXA05VB,PGOAA08VB,PGOAA08VB,PGOAA08VB,PGOAA08VB,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,180 = 0.0,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,PGMHA01VN_R,,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V,PGNCA03V
840.6218905,872.1354167,698.1092437,835.8208955,96.61478599,87.06113537,94.25087108,97.69868996,166.0477002,327.8181818,433.0349345,1060.241935,117.4124914,97.11612903,129.663626,245.5633803,313.6761229,171.6196137,119.9248748,152.1681723,134.5565587,122.6503635,232.2746479,126.4425163,123.0967742,84.94110718,107.0628079,139.9479941,103.9252336,177.4139194,155.8661972,139.1902834,138.1741788,131.2887324,149.0445344,237.5677966,137.1151653,362.7659574,117.6595745,118.697561,109.1263832,#VALUE!,396.8015171,250.4166667,322.7619048,116.8224932,66.63055872,268.3305085,143.624052,351.0553279,66.75474255,263.5370512,244.4706912,62.74315667,312.9714811,188.1216135,165.1501832,299.9367089,170.4182306,95.32979976,108.9766518,136.9678715,300.0874891,336.3569937,114.0357942,165.2757079,169.6536145,63.36778639,707.7731092,164.3631882,517.7458396,141.6532798,621.0363636,522.0954003,271.552381,626.0714286,702.1008403,204.1007653,622.1804511,627.4,462.1360544,440.634715,169.8794143,233.1180223,281.2388664,283.2459313,251.9194139,174.5170257,612.7065026,612.7818182,185.6186441,708.0462185,487.7887789,483.3823529,529.6474359,334.1763566,107.8063457,378.45898,374.3804348,232.9743224,,30.48644338,21.77672956,21.07619048,25.60534591,22.8125,19.86656783,24.39977666,30.42211055,27.03313253,27.60088447,18.77224199,39.97766611,82.62035011,20.7642487,39.0227577,21.35656836,23.47661188,26.37912673,25.01083424,30.55386488,28.86295181,25.42729592,24.42892358,36.85427136,32.45777519,78.87697517,110.2547355,28.81935484,27.70963105
866.7412935,909.8177083,713.1722689,849.7512438,72.90661479,64.11790393,81.17421603,73.96069869,110.9540034,212.3838384,292.510917,1023.951613,118.325326,99.67741935,130.6898518,246.3873239,253.2269504,165.9732541,112.2954925,127.4704656,121.2055231,120.2445473,229.9295775,107.5704989,110.4322581,70.90694935,99.58743842,127.8380386,103.8442368,165.2747253,158.8028169,142.6963563,128.9763178,109.7887324,150.2591093,256.2966102,127.668187,383.56974,114.3651338,113.0878049,112.1141526,#VALUE!,338.8495575,262.0283019,305.1428571,104.9254743,55.13112885,283.6694915,143.2827736,342.4897541,56.84281843,261.3980138,190.6999125,66.78509027,318.2152714,166.0445515,143.0989011,309.2495479,151.7962466,94.54063604,101.6045703,122.1352075,290.2012248,300.4175365,113.1096197,166.5822156,152.5828313,51.9379845,639.8529412,137.8553821,491.2708018,139.1566265,606.2363636,445.7751278,292.1238095,583.1390977,718.8445378,193.5140306,641.2218045,605.0363636,452.244898,417.5259067,125.211025,234.2902711,282.6963563,249.5750452,242.4908425,176.323836,594.6748682,577.2727273,167.2627119,679.894958,522.7722772,436.1323529,545.8333333,321.6763566,97.60940919,363.9689579,374.2391304,211.0057061,,40.35087719,24.42610063,22.0952381,28.24685535,24.55357143,20.64492216,26.92908989,39.86934673,32.1310241,33.84742952,20.22241993,54.95812395,109.4474836,22.5,53.32663989,22.19839142,28.5335019,31.55484558,27.77356446,38.30188679,34.76656627,29.25382653,29.19474117,49.9798995,43.23238206,107.46614,140.6270411,35.0516129,33.97220891
847.0895522,901.9010417,674.7268908,799.5771144,51.91828794,48.38427948,63.54355401,54.83406114,76.54173765,144.4444444,188.4934498,852.1774194,116.9526424,100.8580645,128.9623717,240.4225352,182.7423168,154.8068351,100.8931553,98.00555942,102.496017,114.6530073,219.0352113,84.02024584,93.52903226,56.43698469,88.50369458,110.3268945,101.7632399,145.4945055,158.5915493,144.1052632,115.2788388,85.28169014,148.3643725,271.2966102,113.0957811,396.891253,107.7556623,101.7219512,113.4129295,#VALUE!,259.3299621,269.3946541,270.7619048,89.24796748,43.34663626,292.9661017,139.127844,318.1352459,46.56504065,252.3071047,134.6456693,70.27955737,310.699172,134.9969898,116.9450549,310.3074141,125.2386059,91.401649,89.15548932,101.9410977,268.7401575,245.7202505,109.4541387,162.8266269,128.5391566,41.60206718,530.6092437,104.7082991,435.9606657,131.5060241,565.2181818,343.8330494,308.4095238,502.0676692,714.9789916,174.9808673,638.7218045,542.5454545,426.7619048,370.3756477,87.59689922,230.9409888,275.7651822,203.7974684,222.952381,174.9339819,548.5588752,507.8181818,140.6525424,606.3655462,548.3993399,362.5,546.5224359,293.120155,82.97045952,332.4501109,363.1847826,176.5121255,,57.63157895,29.53616352,24,33.01886792,27.8252551,22.16456635,31.7532105,56.55276382,41.84487952,46.11940299,23.19395018,79.63707426,136.3402626,25.64766839,78.04551539,24.02144772,38.01517067,41.45899894,33.09859155,52.64759586,46.61144578,36.77933673,37.96220214,68.11055276,61.92778101,136.3261851,169.6734161,47.01290323,46.03258265
758.7810945,814.4010417,577.3739496,670.5721393,36.10894942,36.88646288,45.91289199,40.88646288,53.03236797,93.47474747,121.2445415,609.1129032,112.1962938,100.3225806,123.3751425,226.3591549,118.7588652,136.6047548,84.55759599,69.00625434,80.08497079,105.419696,198.5,60.01446132,72.27741935,42.83274441,74.19950739,88.83358098,96.7165109,117.5311355,155,142.2105263,96.56226127,61.38732394,141.7246964,284.8898305,92.43443558,402.6004728,96.52024708,85.95121951,112.3878858,#VALUE!,174.9304678,271.2264151,220.9809524,69.80352304,33.92246294,293.7881356,129.8320693,274.692623,36.99186992,232.0091673,85.85301837,73.44205009,284.149034,98.39253462,87.56776557,301.7179024,93.38873995,85.64782097,72.31495281,77.37617135,232.6596675,177.7348643,102.3847875,152.1261798,101.8825301,33.18690784,388.9285714,73.31963846,350.7261725,119.3440428,487.3272727,230.9540034,320.6666667,388.9097744,675.2731092,146.5369898,609.906015,437.4,375.5102041,298.0569948,57.62273902,219.1148325,259.3279352,149.6112116,189.3040293,169.1452397,460.5096661,406.3090909,108.8389831,498.8865546,565.6765677,272.9411765,526.5544872,248.3817829,64.91794311,279.6784922,336.1630435,131.5477889,,83.07017544,40.72327044,28,43.00314465,34.16454082,25.32616753,41.2786153,82.94472362,59.48795181,68.56274185,30.33807829,111.2060302,157.3140044,32.21502591,113.2329317,27.4691689,54.70290771,59.31842386,45.08667389,77.98539257,70.03012048,51.74107143,51.29827445,91.75879397,92.21316249,162.8837472,198.9549314,71.14193548,67.11547676
596.5920398,647.2135417,430.5252101,485.2487562,25.82490272,29.11353712,33.18118467,32.02183406,39.06303237,61.81818182,78.38427948,387.3387097,103.6170213,97.61290323,112.2976055,200.0915493,72.73049645,112.9271917,66.52754591,47.32453092,58.25809878,91.65234633,166.3591549,42.20535069,52.85806452,32.60895171,58.72536946,66.64190193,88.11838006,85.76556777,146.2676056,136.7368421,75.19480519,43.52112676,130.1781377,293.4491525,69.09920182,395.8274232,81.31091283,67.28292683,108.0547467,#VALUE!,108.5587863,264.7248428,160.8285714,51.37533875,28.09007982,278.8389831,114.4799567,215.3381148,29.62737127,198.3193277,55.38057743,75.69598136,232.9346826,66.58639374,62.95238095,280.3526221,64.86327078,76.63722026,54.08345753,55.13386881,185.1881015,115.3444676,90.9753915,132.9011426,75.24849398,27.45047373,253.7184874,49.73705834,249.667171,102.2556894,376.5454545,140.4258944,325.6857143,264.5300752,593.1302521,112.4362245,537.9135338,306.7818182,302.9931973,211.619171,39.7329888,199.2025518,230.3076923,101.0216998,148.2783883,158.3252259,344.4639719,286.1272727,76.69491525,362.0378151,564.8019802,181.6617647,473.1891026,192.5678295,47.77352298,210.864745,289.9673913,89.37232525,,112.6236045,62.10691824,35.33333333,62.86949686,45.61862245,32.08673091,55.49972083,117.8592965,87.44728916,99.90602543,43.4430605,142.361809,174.1630197,44.68911917,148.815261,34.04825737,83.69152971,86.65601704,63.50487541,110.3043214,105.5722892,74.82780612,67.13229252,117.3869347,124.4205009,181.506772,216.6100588,108.1096774,96.78965022
413.2587065,449.8177083,289.4957983,316.840796,19.32684825,24.20524017,25.49477352,26.44978166,32.48722317,44.78787879,54.80349345,251.0483871,91.55799588,92.9483871,96.995439,165.6830986,48.8179669,87.74145617,50.14190317,34.88533704,41.91715348,75.61136814,127.2746479,32.19812003,38.40645161,26.67844523,45.03078818,48.68499257,76.63551402,59.43589744,132.8661972,127.8299595,55.69136746,32.74647887,113.8704453,296.720339,49.1277081,374.4680851,65.18188058,51.12195122,100.7979033,#VALUE!,67.88874842,248.922956,108.6952381,37.80487805,25.25655644,249.8559322,96.38678223,154.0983607,25,156.631016,40.35870516,77.15200932,170.6531739,44.71402769,44.83516484,246.4466546,44.86327078,65.62426384,40.18877298,39.4042838,135.7567804,72.62004175,76.74720358,108.012916,54.21686747,24.34969854,151.407563,36.95152013,162.1785174,83.73493976,259.8181818,83.18568995,322.2571429,165.7894737,476.407563,80.29336735,439.2293233,196.2363636,221.3605442,136.3082902,31.18001723,172.5677831,192.0647773,66.79023508,107.5970696,142.9673384,230.0527241,185.4,53.38983051,244.0546218,547.8547855,114.0147059,399.0384615,138.1104651,35.73851204,144.0465632,227.75,59.2724679,,140.4545455,92.05974843,46.6,89.99213836,60.77806122,45.0222387,71.61920715,153.5376884,125.5496988,132.8745163,60.11565836,165.254048,182.5656455,65.71243523,177.0615797,44.84182306,118.8369153,117.2523962,86.2567714,142.5015216,143.878012,100.6186224,83.04847987,142.4422111,154.7874199,192.1726862,223.7099935,147.0967742,123.8763776
260.0248756,285.9375,178.8445378,197.6865672,15.0077821,21.07860262,20.54703833,22.76419214,28.90971039,35.61616162,41.41921397,162.6612903,76.36925189,85.46451613,78.01026226,125.5422535,36.13475177,64.36106984,37.92153589,28.35302293,31.50823155,58.5128883,88.78169014,26.89804772,30.38709677,23.69257951,34.37807882,35.86181278,63.30218069,41.66300366,112.1126761,114.5748988,40.94728801,27.32394366,92.28340081,292.2881356,35.47890536,329.1607565,49.60192176,38.2097561,89.24286546,#VALUE!,46.68773704,219.158805,69.26666667,29.83062331,23.70011403,202.9067797,75.96424702,102.4282787,22.78455285,112.7043545,31.99475066,77.30343623,114.3790248,33.03431668,34.67399267,202.9837251,33.04557641,52.98586572,30.89915549,30.45515395,93.17585302,48.50730689,60.32662192,80.57625435,38.70481928,22.65288544,91.17647059,29.93426459,100.7564297,64.41097724,165.1454545,54.63373083,308.3809524,99.2481203,338.1722689,55.97576531,317.0488722,119.4545455,148.4761905,84.45595855,26.70111972,140.2711324,146.340081,45.59674503,74.72527473,121.980542,143.0052724,112.7272727,37.99152542,148.1092437,506.980198,68.67647059,299.5673077,92.37403101,28.6487965,91.94013304,163.1195652,42.31811698,,168.476874,128.6163522,61.42857143,126.1792453,78.67984694,65.35581913,88.42546064,185.0552764,169.6536145,160.8457711,81.37900356,180.8877722,185.8862144,93.39378238,192.4564926,61.769437,155.1201011,149.8402556,110.6175515,169.202678,182.7786145,127.0854592,100.7148726,167.9095477,176.7792662,194.469526,217.2240366,179.5677419,145.055103
163.4328358,180.2864583,114.7689076,130.5970149,12.33463035,19.17030568,17.2369338,20.51091703,26.79727428,30.44444444,34.12663755,109.6774194,59.55387783,74,59.19612315,88.52112676,29.51536643,46.78306092,30.05008347,25.10771369,26.40998407,44.23661599,60.37323944,24.09978308,26.43225806,22.22025913,28.07881773,28.65527489,49.70093458,32.57875458,86.95070423,96.94736842,31.75706646,24.55633803,68.98785425,278.1101695,28.31812999,261.0283688,37.88606726,30.08292683,74.18171229,#VALUE!,35.52465234,178.6949686,47.9047619,25.56233062,22.97605473,149.0084746,57.15059588,67.72540984,21.6598916,77.38731856,27.49781277,75.84740827,75.92456302,27.31487056,29.10622711,153.4086799,27.39946381,41.28386337,26.14505713,26.03748327,62.4671916,36.43006263,45.45861298,57.62543467,30.44427711,21.73126615,62.12184874,25.90797042,67.51891074,48.30655957,104.6727273,40.2044293,282.0952381,66.59774436,218.697479,40.56122449,208.4586466,79.09090909,95.14285714,56.56735751,24.40137812,106.6188198,102.291498,35.05424955,52.45421245,96.66435024,90.73813708,74.41818182,30.53389831,93.69747899,435.0330033,48.42647059,203.5737179,60.88178295,25.07111597,60.75388027,107.9347826,33.30955777,,196.307815,163.8128931,78.85714286,165.3301887,96.81122449,88.85470719,105.2093802,207.7085427,210.3388554,179.3090105,104.0925267,188.6264657,184.2286652,127.3316062,197.9451138,82.93297587,184.2351454,180.4792332,136.3109426,187.2976263,214.0060241,154.7640306,119.0632703,190.4221106,191.7880023,188.244921,202.4820379,201.4,156.813608
104.7263682,114.6614583,75.27310924,85.24875622,10.45525292,17.93449782,14.81881533,18.90829694,25.26405451,27.33333333,29.54148472,71.53225806,43.97391901,59.80645161,43.15849487,59.13380282,25.6501182,34.17533432,25.4590985,23.02293259,23.51035582,33.31130205,42.34507042,22.29211858,23.93548387,21.37809187,24.63054187,24.59138187,38.00623053,26.98168498,62.3028169,75.951417,26.25668449,22.76760563,48.63967611,251.5847458,24.11630559,181.1702128,29.60192176,25.28292683,56.66860804,#VALUE!,28.7357775,130.6053459,35.26666667,23.01490515,22.55986317,98.05084746,41.15384615,46.03483607,20.98238482,51.89457601,24.67191601,72.33546884,51.88592456,23.79891632,25.47252747,104.6383363,24.12868633,32.23203769,23.34823646,23.22623829,42.37095363,29.22755741,33.7360179,40.43715847,25.92620482,21.12833764,43.90756303,23.66474938,46.85325265,35.99062918,66.78181818,31.73764906,239.3619048,46.2406015,128.3613445,31.52423469,121.6165414,53.21818182,61.08843537,40.28497409,22.91128338,74.77671451,66.55870445,28.48101266,38.02197802,69.77067408,58.57644991,51.14545455,26.01694915,61.40756303,334.6039604,35.77941176,122.3237179,41.66666667,22.88293217,42.79379157,69.16304348,27.76747504,,223.5805423,195.5738994,98.57142857,206.2893082,117.9017857,108.6730912,123.60134,219.6984925,238.878012,186.8048646,127.2241993,191.6973758,176.952954,163.5621762,193.9959839,106.847185,204.0834387,203.4078807,159.496208,199.7139379,241.0918675,182.2257653,138.31553,209.3467337,198.0023296,178.0079007,182.1881123,212.6645161,162.256828
70.47263682,75.78125,52.87815126,58.95522388,9.416342412,17.19213974,13.3554007,17.96069869,24.41226576,25.45454545,26.79039301,51.61290323,32.99245024,45.87096774,32.45724059,40.63380282,23.55791962,27.61515602,22.89649416,21.98054204,21.91715348,26.92002644,32.04225352,21.42443962,22.56129032,20.84805654,22.67857143,22.53343239,29.95015576,23.93406593,44.08450704,55.9757085,23.32314744,21.76056338,35.27935223,207.9915254,21.81870011,114.3853428,25.32601235,22.79512195,41.93360513,#VALUE!,25.15802781,88.28616352,28.6,21.61246612,22.331813,62.68644068,30.87757313,34.60040984,20.59620596,37.45607334,23.24584427,66.74432149,37.9300828,21.97471403,23.56776557,66.39240506,22.41286863,26.61955241,21.89269747,21.6398929,32.13473316,25.39665971,26.72483221,30.61599603,23.4939759,20.81826012,34.18067227,22.35004108,35.35552194,28.66800535,45.81818182,27.08688245,185.1142857,35.46992481,77.5210084,26.53061224,72.93233083,38.90909091,42.21768707,31.51554404,22.16192937,51.25199362,44.29149798,25.07233273,30.08791209,48.62404448,41.42355009,38.30909091,23.41525424,43.69747899,224.9174917,28.97058824,74.15064103,31.8120155,21.71772429,32.84922395,45.97826087,24.80028531,,245.7496013,218.2625786,119.7142857,239.7248428,141.9196429,120.8561898,143.2719151,219.1256281,253.4111446,182.6257601,146.1476868,187.3087661,164.3161926,198.0569948,183.9825971,128.2198391,213.6915297,215.4419595,176.9393283,205.1734632,254.3900602,204.8915816,157.8225144,217.2864322,196.5055329,164.503386,160.9601568,210.1290323,159.8322952
51.74129353,54.50520833,41.02941176,44.7761194,8.832684825,16.84279476,12.54355401,17.43668122,24.02044293,24.44444444,25.3930131,40.56451613,26.95264242,35.8516129,26.89281642,31.59859155,22.45862884,24.14561664,21.61936561,21.35510771,21.12055231,23.84005288,26.66901408,20.96890817,21.80645161,20.4770318,21.75492611,21.56760773,25.77570093,22.43956044,33.71126761,40.97165992,21.8487395,21.21830986,28.23481781,156.2457627,20.58152794,71.54846336,23.1297186,21.6097561,31.97437391,#VALUE!,23.13527181,57.72798742,25.3047619,20.86720867,22.06385405,43.75423729,25.73131094,28.7192623,20.46070461,30,22.57217848,59.28945836,30.66237351,21.07164359,22.61538462,43.30922242,21.46380697,23.79269729,21.12767014,20.86345382,26.97287839,23.35073069,23.10067114,25.53402881,22.21385542,20.81826012,28.99159664,21.63516845,29.39485628,24.91967871,34.90909091,24.65076661,130.6380952,29.88721805,52.87815126,24.10714286,49.37969925,31.50909091,32.5170068,27.20207254,21.64513351,36.46730463,33.74089069,23.57142857,25.86080586,35.74009729,32.74165202,31.32727273,22.1779661,34.66386555,140.9240924,25.29411765,50.68910256,26.77325581,21.11597374,27.827051,34.42391304,23.23109843,,257.8389155,231.2342767,140.2571429,260.5896226,164.0943878,125.7116383,161.641541,209.2462312,253.064759,170.8512991,157.5622776,179.0452261,149.2888403,221.8911917,170.8165997,145.613941,211.6687737,213.9190628,184.631636,205.6786366,256.8298193,215.625,172.3664749,216.8140704,189.0506698,151.224605,142.2795558,196.0193548,151.9741255
41.54228856,43.046875,34.60084034,37.06467662,8.494163424,16.62445415,12.09059233,17.14847162,23.6286201,23.83838384,24.6069869,34.67741935,23.88469458,29.56774194,23.79133409,26.69014085,21.8321513,22.43684993,20.86811352,21.10493398,20.7275624,22.22736286,23.92253521,20.70137383,21.46451613,20.30035336,21.1637931,21.00297177,23.48909657,21.48717949,27.95774648,31.55465587,21.0618793,20.98591549,24.51012146,106.2966102,19.99429875,48.6643026,21.87371311,20.86341463,26.48223646,#VALUE!,22.08596713,40.58962264,23.45714286,20.4403794,21.94982896,33.6440678,23.06067172,25.58401639,20.27777778,25.92055004,21.95975503,50.20384391,27.01931923,20.60806743,21.97802198,32.48643761,21.00268097,22.18492344,20.5514158,20.52878179,24.12073491,22.36951983,21.19463087,22.88623944,21.55873494,20.64599483,26.05042017,21.25718981,26.27836611,22.84471218,29.32727273,23.39011925,87.59047619,26.7481203,39.49579832,22.70408163,36.97368421,27.58181818,27.34693878,24.83160622,21.33505599,29.24242424,28.25910931,22.63110307,23.58974359,28.97845726,27.99648506,27.69090909,21.5,29.83193277,86.35313531,23.52941176,37.54807692,24.03100775,20.77133479,25.24390244,28.26086957,22.34664765,,260.2631579,231.5801887,161.047619,267.6650943,185.2040816,127.0200148,176.39866,192.1306533,241.438253,156.1802101,162.0996441,165.4773869,134.2997812,230.9585492,155.7095047,158.6434316,202.0606827,204.5793397,185.0866739,200.3043214,249.2243976,217.0089286,178.6606409,206.5628141,176.2783925,136.5688488,124.9510124,175.5290323,142.2759943
36.14427861,36.97916667,31.2394958,32.91044776,8.287937743,16.55021834,11.78745645,16.98689956,23.33901193,23.57575758,24.17030568,31.20967742,22.23747426,26.36774194,22.06385405,24.08450704,21.35933806,21.56760773,20.53422371,20.77831828,20.4992034,21.3945803,22.37323944,20.46276211,21.14193548,20.25912839,20.87438424,20.63150074,22.24299065,20.95238095,24.95070423,26.58299595,20.70282659,20.82394366,22.64777328,70.44915254,19.68643101,36.79669031,21.27659574,20.3902439,23.66336634,#VALUE!,21.49178255,31.89465409,22.31428571,20.34552846,21.7958951,28.53389831,21.73889491,23.84221311,20.07452575,23.78151261,21.67104112,41.39196273,25.1149954,20.21071644,21.61172161,27.15189873,20.71313673,21.47820966,20.36761053,20.23427041,22.72090989,21.81628392,20.22371365,21.49528068,21.08433735,20.58570198,24.30672269,21.14215283,24.50832073,21.6398929,26.30909091,22.53833049,58.76190476,25,32.77310924,21.93877551,30.45112782,25.45454545,24.85714286,23.35492228,21.1627907,25.54226475,25.50607287,21.99819168,22.34432234,25.52466991,25.48330404,25.76363636,21.29661017,27.31092437,58.74587459,22.45588235,30.88141026,22.54844961,20.73304158,23.83592018,25,21.77603424,,248.9393939,220.3852201,180.6380952,260.2751572,201.6390306,125.0667161,186.5829146,172.8643216,219.0286145,139.5080155,157.9448399,148.9838079,119.6936543,226.8523316,139.8259705,167.8981233,186.5613148,188.9243876,179.0520043,186.3664029,235.2635542,207.7168367,174.5028759,189.3768844,159.2486896,122.3081264,109.0790333,152.9483871,131.0158122
32.91044776,33.15104167,28.99159664,30.27363184,8.159533074,16.40611354,11.61324042,16.88646288,23.04940375,23.37373737,23.73362445,29.03225806,21.32463967,24.38709677,21.09464082,22.3943662,20.95744681,21.00297177,20.14190317,20.59068798,20.32395114,20.75346993,21.42957746,20.36876356,20.9483871,20.18256773,20.68965517,20.40861813,21.4953271,20.58608059,23.04929577,23.66801619,20.37433155,20.65492958,21.48178138,47.31355932,19.45838084,29.39716312,20.77556623,20.16097561,22.11415259,#VALUE!,21.02402023,26.47012579,21.64761905,20.25745257,21.73888255,25.48305085,20.92632719,22.74590164,20.00677507,22.30710466,21.46106737,33.41292953,23.82704692,19.92775436,21.36996337,23.93309222,20.49865952,20.96584217,20.21857923,20.06024096,21.7847769,21.36743215,19.76286353,20.6010929,20.80572289,20.41343669,23.04621849,21.010682,23.29803328,20.99732262,24.6,21.92504259,41.3047619,23.68421053,28.63445378,21.44770408,26.69172932,24.05454545,23.1292517,22.37046632,21.1627907,23.28548644,23.72469636,21.51898734,21.53846154,23.5371786,23.90158172,24.49090909,20.95762712,25.6302521,41.63366337,21.72058824,26.76282051,21.57945736,20.56892779,22.94900222,23.18478261,21.41940086,,228.4130781,200.0235849,201.2095238,242.240566,214.0752551,120.3224611,190.6756002,149.8190955,193.1475904,121.9624102,147.5088968,131.3065327,105.8369803,213.6917098,123.3400268,172.5093834,167.3451327,169.0841321,168.0931744,169.3670116,214.5105422,191.6262755,162.7773213,167.1658291,140.518346,107.2629797,93.61854997,129.9548387,117.8246287
30.92039801,30.80729167,27.66806723,28.60696517,8.081712062,16.37554585,11.4738676,16.84279476,22.99829642,23.23232323,23.4279476,27.66129032,20.86479067,23.37419355,20.63854048,21.5,20.76832151,20.72808321,19.94991653,20.50034746,20.21773765,20.57501652,20.79577465,20.2241504,20.77419355,20.08244994,20.62807882,20.26002972,21.01557632,20.38827839,22.02112676,22.08097166,20.19098549,20.65492958,20.8340081,34.49152542,19.27023945,25.37825059,20.54221002,20.14634146,21.29877694,#VALUE!,20.73324905,23.52987421,21.3047619,20.07452575,21.73888255,23.75423729,20.43878657,22.13114754,20.03387534,21.46676853,21.19860017,27.91496797,23.02667893,19.80734497,21.17216117,22.30560579,20.46648794,20.57126031,20.13412817,20.0334672,21.11111111,20.94989562,19.44966443,20.10432191,20.70783133,20.30146425,22.26890756,20.78882498,22.58698941,20.76974565,23.32727273,21.46507666,31.80952381,22.9887218,26.2605042,21.06505102,24.62406015,23.27272727,22,21.85233161,21.10249785,22.06539075,22.72874494,21.22061483,21.07692308,22.51563586,22.89982425,23.50909091,20.76271186,24.43277311,32.39273927,21.17647059,24.31089744,21.15310078,20.4595186,22.42793792,22.17391304,21.13409415,,201.5948963,174.9449686,216.1904762,216.745283,216.8813776,112.590808,189.3188163,128.0703518,167.0707831,104.5881703,132.2330961,114.5561139,92.9595186,194.4300518,107.8982597,170.7774799,147.1554994,148.2428115,153.5373781,149.6226415,189.1039157,171.9834184,148.31553,143.6180905,122.032615,94.05756208,81.01241019,108.3419355,103.8811691
